quarter,Consumption_growth,Government_growth,Investment_growth,Exports_growth,Imports_growth,CPI_growth,Population_growth,Unemp_growth_pct,M.BCPI_growth,M.BCNE_growth,M.ENER_growth,M.MTLS_growth,M.FOPR_growth,M.AGRI_growth,M.FISH_growth,US_GDP_growth,TPUQ_growth,TARIFFVOL_growth
2001Q2,0.1839823930002149,1.2564576822501339,1.3268526198835007,-1.2940396765784512,-0.7028144451476925,1.3067400275103225,0.28079990161054,1.4285714285714235,-4.352624819393158,10.84416521084095,-19.076903939077074,-2.612632480184729,17.277177474271177,15.588996541377487,-1.7781305955936744,0.624502930243831,28.662946336800687,-27.591444510609563
2001Q3,0.28115375276360766,0.2870460353453508,1.2270123969937874,-2.121027102808759,-2.295097753738995,0.03394433129666474,0.355404271023807,0.9389718309859241,-13.886033191364366,-4.079006347691538,-23.758580768510186,-6.154010096839069,-6.465961129735542,1.815119389676001,-5.35412695076073,-0.40063919531907466,-6.0190012793105545,-37.17164641196482
2001Q4,1.2416368247333276,0.13548554970346238,-2.698815314374381,0.3572624150061099,-2.385383104494565,-0.5089921954530063,0.3482109052119986,6.511618301785194,-13.150361193338945,-9.367180198378023,-17.150670085879383,-2.590379401870757,-13.8013024737631,-8.07886183608727,-10.280495510157184,0.2747754478590769,6.085747914345396,56.604729072680946
2002Q1,1.5234764920389665,0.6953280407161255,0.25240288775891795,1.6961047009715458,0.611579625551717,0.7162346521146112,0.12857195311888336,3.9301311759882607,6.428310937806825,5.415474685649646,7.528271896935923,5.417613801946719,6.663677251912548,1.7001905568494902,22.826059121289966,0.8363586564324121,27.68635805342199,33.94842915343275
2002Q2,1.29231677197299,0.4090361695942901,1.3490817984086245,-0.15952250790891576,4.806028921235983,1.083643752116492,0.2688128575359272,-2.9411723924862354,10.58159916707304,-0.9261596718207366,25.49897446778415,2.2447681972742384,-1.481585283514042,-1.9361688838923419,-10.847907595759242,0.6127065840058066,-0.00042308938702495524,-23.546207485662872
2002Q3,0.2144538465210566,0.9872589826683154,1.56414598293384,2.2647098424666723,1.87470077286096,1.1055276381909618,0.3408251490224057,-2.1645064935065017,-1.0094629704669456,-3.181883330944546,1.78705274369797,-1.9954035419764815,-7.388729407505101,3.7046472623824434,-7.9345652690782975,0.4065114300350947,-12.47603143167093,-21.102680617646385
2002Q4,0.9867950961939043,0.7579236810928647,0.2707433703537543,-1.4007092198581539,-0.23229115615202023,0.8614976805831454,0.2917102570126229,0.442486745242765,4.483559879122057,-2.3324286536722028,12.983489651964963,2.110519491268237,-6.151912873499022,-0.9703570258761895,5.683222976748903,0.12360505255195608,-13.308754990380134,-17.916050407304553
2003Q1,0.4377169535190406,1.0965434349651249,0.9025110257504521,-1.601855923768969,0.8676244630620333,1.2812089356110556,0.0913748215976451,-1.3215858448640594,17.48153440189899,4.484901561210597,31.714070095656275,5.336107208472929,6.532865176897662,-0.20672261958903926,11.961799157145837,0.5266419858050542,-10.098907332876328,12.549427731713658
2003Q2,0.8387433180517156,0.3558064803301342,0.9969539151149842,-2.00302534632254,0.19213534867896787,-0.5189750243269509,0.22214199342649454,2.6785713089923613,-3.908625458540116,5.784977433913574,-12.10762665515791,-0.7771821376356125,11.168214510159903,4.263164436342559,7.825380696130058,0.885621672871495,-3.0138913811015744,-14.051313799803333
2003Q3,0.8685485816373628,0.258111039254616,3.141950551288275,1.2236103058748782,0.15536669870179765,0.5216824258232888,0.29514718277501295,1.7391260113423401,-0.349090018271081,5.291867924240834,-4.8650090163309905,4.921931547926772,12.36401095449866,-2.3921163474529217,-12.231590893253564,1.663199956971062,19.414641934946086,-23.22168392202122
2003Q4,0.1124730212739733,0.7863250790606235,2.274739590676589,3.199439642042168,4.723798717775418,0.42166720726566354,0.29605788247633047,-4.700858974358968,2.788163110614894,1.9898121617319076,3.5422367572137237,8.6872967379521,-1.029694557488503,1.8014167073766574,-11.648859348652929,1.160721398176312,38.18406928769586,41.32171888967897
2004Q1,1.2677433813033767,0.6459578782223474,2.3388410839782603,-0.09809796009269123,0.8904632821443936,0.4844961240310086,0.12472215824854693,-1.7937175692250062,11.291592342723877,10.23596350582463,12.160838139111174,9.509452781429939,13.208996531974758,6.858216863615474,14.424850333993788,0.5666514539569345,-27.159459225996628,-23.81028035024354
2004Q2,0.4387393920709304,-0.17979741136747718,1.5781930255614363,4.704479428739261,2.6960532414932903,0.7714561234329675,0.2170871139580255,-1.8264794520547856,8.020236389684833,7.039425416071343,8.819754410835024,-2.6475397958972358,13.275325297357687,10.442901783208258,-3.215829705754758,0.7749523237421174,-11.863751151895595,11.20391298565675
2004Q3,0.9524761822819805,0.8219618278221041,1.4539494273847486,-0.32899850624201754,2.8724023487362693,0.25518341307815273,0.2955059654503378,-2.325585938344843,1.6031565771695178,0.7491582491582438,2.3216266173752276,4.177120986604277,0.5144467935165542,-3.4850230414746663,8.41934025510338,0.9485938887930923,11.342591161391669,-25.682866887480504
2004Q4,0.833961021161711,0.5412704758762876,1.7099580679905024,-0.9680443638965253,1.1284741179577118,0.7636016544702473,0.31122014043918345,1.9047571428571386,4.534514689445279,-4.136877409498352,12.443439692518377,7.638612497321118,-13.61301970132509,-1.9976477609844334,4.034413691346006,1.0202081286209586,-1.2397930510798183,-2.9157920366991386
2005Q1,1.4229469324631427,-0.5355757439247211,2.714199426830999,0.9920583970596031,3.3450928887082787,0.3789074834227968,0.11487534243099784,-2.80373844877283,5.0558421590740865,5.412303746404867,3.5730242179801808,4.3811745074615605,11.164541295107067,-1.8108868150960689,8.254026981288497,1.1093633541958248,-21.99780287059977,5.205647755116183
2005Q2,0.8745840207665889,0.35366116185380214,2.411260556771966,-0.36427803788220414,-0.7353555770005293,0.4403900597672372,0.20438964151874295,-1.4423077616494084,4.0911691071043865,-1.1728715865066408,7.681307577306473,-0.3605976656523846,-4.5283638753011335,3.2270422124119458,-1.2829113924050617,0.4926244548107306,46.55246498818029,-13.066829414591474
2005Q3,0.6885995907253362,0.5655352247654344,2.702431944407113,1.4398121762208893,1.7573740625137502,0.9708737864077444,0.3178630720569897,-1.951214729327555,15.028476811739022,-2.5516606709612644,28.484919990341794,0.6554358329231125,-5.879710172634633,-1.4561648435152619,-3.5339449776564003,0.7838140345072908,-22.96121085004129,5.088504630479074
2005Q4,0.9636334001922542,1.114182978652667,2.132417842553669,2.3369470421703786,2.323009681714572,0.496277915632759,0.34295791063858605,-2.4875671641791053,5.94027461516029,2.846595368916782,7.848019629658887,6.9083565030747085,0.7231142662725842,-0.01793303803598878,11.084267683984606,0.5555165396517348,18.550288872014285,74.36779714264439
2006Q1,1.400959817261338,0.40026958608672114,1.8407394638514374,-1.334519864564998,0.9085127813026173,0.6172839506172867,0.12857416664402432,1.0204133173680185,-6.96535769715072,7.299331003971066,-15.461337251322217,14.921428268880499,4.35391983866904,0.07174501820530477,6.337558372248142,1.3453837684874737,-23.528276642368915,-15.322943045414917
2006Q2,0.8872070846604796,1.066950459116156,0.8874941100584177,-0.3772180872003261,2.6416207817944404,0.4294478527607337,0.2323266288539294,-4.040409090909081,3.134993578928813,7.889706372668859,-0.03794461959347739,19.919798907555,-2.147971360381873,5.366264585163005,-13.317597942958736,0.25875276349554,11.342471681045563,-3.5728558139194067
2006Q3,1.0561017842516618,0.3245359433007078,-0.01972493912475448,-0.05051953421989497,-0.1506596015772188,0.06108735491754391,0.31112247607196775,2.6315843490307467,-1.2439572244738462,1.3329624936905926,-2.797954899057109,7.5275691225827,-5.061716204206568,1.4118767754775607,-11.638533962086562,0.1499559256315619,-2.2236118876168054,-14.294458349137528
2006Q4,1.0067167564110857,0.6270571106392397,0.5544481710013427,0.7593437481754561,-0.032345607484274286,0.27472527472527375,0.33663489083743947,-2.051276923076928,-3.4018566819535967,-0.010165597584643749,-5.809538732267061,5.447955730357634,-6.452820768846735,0.01006424342049339,3.055512704674168,0.8594498006118778,-2.557447678993985,42.7194597704476
2007Q1,0.779404619426316,0.4006343823464098,1.4435393663852158,1.0065941852629878,2.1719458622449173,1.0654490106544845,0.11324372669869742,-0.5235706532161766,1.5624800051186938,3.738270249387443,0.2183065248825944,4.70947315920156,2.6539915499221634,2.43027019774249,7.412119851308541,0.30083566670564554,0.1264040423854862,51.951745481017376
2007Q2,1.4960371087329616,0.4677614842636624,0.7407325070860837,1.5277898432544346,1.5907208530244965,0.6927710843373402,0.20819217694267866,-2.1052580055399006,7.728750346495983,5.358787902546092,9.455601295238857,7.549768308783533,0.12130795975175968,7.970919570343216,5.215377366629315,0.6117619579946387,23.004792978980504,-15.285000030550599
2007Q3,0.930083353811062,1.394895018307829,0.4133225350154479,-1.8443119186074663,2.4271645114327223,0.029913251570423682,0.31392092055002596,-3.2258064516129115,-1.4812865497075944,-4.91693486875151,1.156749063845175,-14.00299431465336,1.2429818583065577,4.795268425841681,-6.7682972979791645,0.5760257959612325,-29.528563594861414,-25.093692627465757
2007Q4,1.8481185191825622,0.03399386018587691,1.1966243983913216,-2.3273255986078767,2.0944080559043954,0.6877990430622205,0.34367840856635024,1.6666666666666607,9.41193230721742,-0.5908824104871591,17.429821506412992,-1.0563202884028788,-5.1940419711928865,5.944835171196194,-4.284013340820081,0.6282367318126258,12.821255342970828,-25.33907060026619
2008Q1,0.847378796926157,0.8953031221899277,2.2880720994625126,-1.4534120071938106,0.13004753122614066,0.32670032670032434,0.14648845561036072,0.5464426229508268,11.95835571252639,8.754526846165977,14.71567965055074,7.034149542862322,-3.5242936197549812,22.1472476437645,23.023723446737996,-0.42676432089947536,4.880401125110256,23.875138600320245
2008Q2,0.20500644178442773,2.182513465828273,-0.6216415327879865,0.9152223207618437,0.7228383550888173,1.3321492007104752,0.23337787760955298,0.5434891599722436,20.059118552080047,7.1458303170696125,28.405767821555038,14.395433041731632,8.081775700934601,-1.6047146179996363,-13.369853412195255,0.5954282618129358,16.57715807955484,-0.363438363907731
2008Q3,0.09392989207466229,-0.036257514560056325,-0.8607447824424352,-0.8032930953030037,-2.6822182054992316,1.1685655857434973,0.361948181012961,1.0810702118340343,-7.303035195350349,-4.0469896713932085,-9.108679332832892,-6.29103729339845,7.814695518709858,-8.722681244246456,-11.505225880043513,-0.5252580505168858,-3.561672827791773,-6.361613979345238
2008Q4,-1.1702036138466543,1.4495584109897486,-4.1247354833704675,-4.574915717151029,-6.150760209130524,-0.9818076812012744,0.3780156811540092,7.486636763991283,-38.727108061271586,-23.331015605059125,-46.12331001783869,-26.368809293702288,-16.663993263022824,-24.35938939661827,-15.354523960296607,-2.189026595298116,3.830703126434054,169.4805734192418
2009Q1,-0.33498658752925126,0.009750658169416226,-10.075228190679974,-8.609827127278969,-9.668465552957494,-0.3207932341790509,0.16413279030718098,19.402985074626855,-15.29458581752805,-3.4864365335384173,-22.150912982154235,-3.7809639248093108,-12.639847941678884,1.8814814814815062,28.176059424261048,-1.1348742974823023,-8.969767464454502,-4.2527429971706665
2009Q2,0.7627786506307022,0.7844764657060299,-0.47514665560240976,-4.035482968057891,-1.5724068967010507,0.2340550029256816,0.25293652693507696,7.916662500000005,14.17449664429531,5.081358835284044,20.923587040541157,9.985314690181713,-1.980198019801982,5.457806213949867,-12.202686227987469,-0.1786509506351064,-21.75722086923705,-10.227685846041389
2009Q3,0.9565673966043464,0.5300756542229834,3.134213658943308,2.686242035098596,6.350107895036827,0.23350846468184194,0.3514052524886013,0.38610812301576036,3.903127204326351,0.4584352078239595,6.178538682031309,7.7467284278735615,3.735547407313744,-8.257878690383203,-9.047353059185436,0.3511923951750484,38.955853769325266,36.20013609491748
2009Q4,0.6239057963434158,0.8206530187250038,4.713075832915314,2.3919149223551317,3.883033237741529,0.6406523005241915,0.38213421447337304,-0.7692345857986949,11.130204797465492,4.013566350043374,16.303358849328497,5.799025077817577,8.809588299024917,-0.7064010287069156,2.6753972441592166,1.0809136508185713,-3.9477979388096496,-18.348017023726328
2010Q1,1.1145372375482632,0.8959577889102954,3.5279672388092598,1.3926609348811292,4.41110451392408,0.4918981481481399,0.14939905205137993,-2.713174418604647,7.298898483585425,5.895288752153038,8.203533065691015,1.4455102584598922,13.152031862592573,5.88482626391742,32.27494060757188,0.48450095056860043,-17.71589887381506,-24.19899019360757
2010Q2,0.8597644959165152,-0.11375929600216939,2.128969074017495,3.278569337647097,2.8169600133150174,0.0,0.24089728018112933,-2.788852478531745,-1.779773095239523,3.1620512925434774,-5.062537611318662,0.6976820539759565,7.6689545934530035,3.9789062375907402,-1.9555705578518823,0.9675861183124024,3.3192536077754298,-24.75585515882087
2010Q3,0.8055054412007934,0.35405106785979523,1.134669100666419,-0.01834002404580426,1.8830095777687905,0.7198387561186292,0.3406297718995255,0.8196762631014431,-2.5867065983962823,0.30046408313830764,-4.494100210910357,0.028257337398063243,-6.056148093661884,7.123216522562692,-16.48180327070172,0.7710849360473171,21.133462121674086,9.566657855348314
2010Q4,0.9573372002060543,0.6927791745208189,1.7626117534996766,2.424291834042358,0.3944012565230137,1.0005717552887372,0.37237359561879124,-3.252036585365825,8.777551880594036,8.651764263893135,8.77561982977808,9.752546516365591,8.37248249162641,7.924420677361854,-0.6498405537839202,0.5251102608268665,4.152519492700746,-16.44453757949669
2011Q1,0.21894533926132276,0.08050446259064703,1.0623293028503955,0.17674045022684215,2.210224369013658,0.7076139258420655,0.09991055160838425,-1.6806681378431998,10.765671565247636,10.673533640284628,10.906604802654819,6.747117959480664,5.378556018263003,19.48944266800561,20.102634761947623,-0.23720489710901127,-9.151982016111537,5.654160872195391
2011Q2,0.45871473129595053,0.3786669099867801,0.8631754792188806,-1.469215280850178,0.9508110523115398,0.9555930297920012,0.18708896483887738,-0.8547051282051243,6.643996995668422,0.866576775084682,10.890808919567174,1.5589498186943995,-6.922820549445319,5.202804317055909,-8.964393383850734,0.6765822931436682,-3.3459511987357082,-19.919253360077093
2011Q3,0.4308091421642013,0.43584554514182194,0.4010591483625259,5.527015609507568,0.7895930927380501,0.33407572383072903,0.31745322271286014,-3.879310512039247,-5.420620257499964,1.1142628910516539,-9.816917670951508,5.718199251209954,0.12788377922143823,-4.795190094285074,-0.6164972075039188,-0.022312735917140447,0.4233479297198306,-14.944725872978704
2011Q4,0.5984895708239124,0.2191206592673689,0.9795364376696591,1.2808578187034847,0.9834599910594655,0.638179800221983,0.3450631567908813,1.3452915401475973,-2.033009629508742,-6.221734959572423,1.0588910436537757,-7.176605742321129,-5.933381015632966,-4.928512282638719,-6.599831410889145,1.1230490567579965,25.98886747444631,26.099050211374063
2012Q1,0.5606490337048964,0.1323732116545573,2.7732112466940073,-0.17610917053780817,1.7981658864934191,0.46870692031981687,0.16924802873596878,0.442486745242765,0.517498099730318,5.786935554581318,-3.315116185717004,6.455680300753275,3.7191922922346743,5.6880073393643205,15.037970973129134,0.838590819971663,-22.500322437749677,-22.402104331922533
2012Q2,0.13820295510436065,-0.27222864357984156,1.0470782813751356,0.08468840507511732,0.02698564209637766,0.054884742041738654,0.22065108758735352,-1.3215858448640594,-4.588961630894184,-1.03524211176389,-7.104246791463876,-5.714110890639057,4.3712756710337475,2.552494808205763,-3.9270184096799277,0.4463347461653111,-11.6791851632142,69.62285755138033
2012Q3,0.6109070244159742,0.619957638211277,-0.14177449094594508,-0.6692103180937381,1.0775928518132583,0.054854635216683434,0.35037675554068226,-1.3392856544961917,0.7181942544459696,-2.3154800515646,2.974167344331491,-4.6530816583846395,-0.3020238608884118,0.0278575408220183,-4.605065711872824,0.14402799732293747,2.504675573457793,-13.510106534073941
