quarter,cpi_qoq,unemp_qoq,pop_qoq,usgdp_qoq,tpuq_qoq,cons_qoq,gfcf_qoq,gov_cons_qoq,exports_qoq,imports_qoq,cagdp_qoq,M.BCPI_qoq,M.BCNE_qoq,M.ENER_qoq,M.MTLS_qoq,M.FOPR_qoq,M.AGRI_qoq,M.FISH_qoq
1996Q1,0.3793626707131903,2.1505376344086,0.172072828005354,0.7490501226268043,38.98143860596301,0.013564257683400527,0.029238480395127553,-0.0008817072266094073,0.0028030341118370217,0.02141237435642651,0.006797040865659909,0.001747588442921666,-0.03885542903123551,0.11702772307226184,-0.012050696031581043,-0.07775574583145561,0.009125667291876693,-0.05539579537983608
1996Q2,0.7180650037792891,-0.7017578947368541,0.2287510684077398,1.6679441018912833,-15.785660577477756,0.0018937587420833069,0.005538993581614804,-0.0031557289051100668,0.038073637364661295,-0.0015617962866176782,0.013040447339934147,0.02830286127466186,0.027437052070780732,0.030800991538768807,-0.022270186507277745,0.004495567956373625,0.11443328448368306,0.0016045138907336831
1996Q3,0.1876172607879977,2.473505387756392,0.3252703603825901,0.8970337411311258,-18.928987387780804,0.0042002952504169855,0.04813891048311092,-0.013479372514693111,0.020633290291899087,0.03789567849795894,0.003195090882410767,-0.011886824041520194,-0.021580779772339964,0.009297498008200789,-0.06065683266729316,0.035336582897950164,-0.07017656397838234,0.014173487303801746
1996Q4,0.7490636704119868,1.7241309750299694,0.3309263038860477,1.0383695301930065,4.699224219309062,0.01814771325523168,0.059277900194773636,-0.004397393329011123,-0.027077331900683177,0.021288360216132673,0.004085298665840398,0.02616062351745163,-0.027444794952681373,0.1585423259923382,-0.0043145525760771575,-0.0016445050039937126,-0.10234387126817401,0.27117101567526003
1997Q1,0.4832713754646667,-4.067796748060914,0.1458519575365802,0.6454431985977394,3.4259866420715657,0.017199606964096503,0.028773067947678754,0.002317136962647126,0.05508084037936811,0.05913483643429096,0.016186966535277847,-0.01984677366092069,-0.012338631203373418,-0.02599781215814978,0.048609850272946176,-0.03955195783132548,-0.029396507003285666,0.0827439217574133
1997Q2,0.1479837217905899,-1.4134240782128549,0.2234372033766529,1.665217830555843,8.50638264426542,0.008581230571776288,0.03237407697677064,-0.007355109413140326,0.012628992287158525,0.021949339100558518,0.006313379696008425,-0.05264872028121248,0.010193894172665585,-0.17770318837603327,-0.006937310262832619,0.010780297536211902,0.027238355405111214,0.004563954261654013
1997Q3,0.3324713705209259,-4.659494623655947,0.2949089966158613,1.2485689750959317,-8.316078713044817,0.012961259114899093,0.032856913398619625,0.00314912507262477,0.028374271403999174,0.04120407468643705,0.011221992604800946,-0.021907415090984372,-0.03488946684005201,0.0063296572931546,-0.008113260182257886,-0.0525606469002694,-0.019887075328078874,-0.15947796481936827
1997Q4,0.0368188512517964,-1.1278307846679825,0.297071338450805,0.8538602727445443,26.199925355112956,0.006814101905778358,0.010971738085961746,4.424158857574412e-05,0.017885010080219033,0.014522952783018184,0.007326634849135871,0.004654150556922421,-0.038535645472061786,0.10317361832818883,-0.06212060843274669,-0.03361748723354174,-0.04773795245866164,0.3304799452725571
1998Q1,0.5888847994111046,-1.9011332244208143,0.1124061878746252,1.0037531320823412,-25.69076071244818,0.0006100265986468401,-0.003568209670556044,0.02429436781206995,0.03203890801174225,0.012539768412906938,0.012970960556238254,-0.09672943986681304,-0.05420631472735671,-0.1866831644884388,-0.053253033123836335,-0.05680277871907824,-0.051824169471228365,-0.036289586025397336
1998Q2,2.220446049250313e-14,-3.1007790697674453,0.1720831532544542,0.9256878799962952,4.536765018778288,0.012041188948249015,0.0027699706913928424,-0.009187336621595321,0.011188788573406327,0.005404533724696847,0.006616876417252726,-0.01702883549477119,-0.005556461052912298,-0.043963453110548056,-0.02733235670639178,-0.008353168365743069,0.025237898220934918,-0.04068881759531606
1998Q3,0.1097694840834329,-1.5999960639998425,0.2493103432226862,1.258940271371034,12.37579858326563,0.0056566091660243956,0.0031686238488326524,0.0027242242006817463,0.020085534827419593,-0.022725659756149597,0.017185723157050248,-0.04774586265931158,-0.04748636648091298,-0.048534823374110636,-0.04008141112618713,-0.0030456048186224827,-0.123083131557708,-0.05836766653738368
1998Q4,0.4385964912280382,-2.032512195121927,0.2535750665400016,1.609196570958149,-1.4079056221658948,0.0029912351857372954,0.01094887299813152,-0.0009478495107320128,0.03846779433913028,0.039635389268434906,0.005575837471935685,-0.02414245762228162,-0.03338182614544705,-0.0014729219921506553,-0.020467588273542003,-0.027448753619896626,-0.05672487707995233,-0.023609869827083907
1999Q1,0.2911208151383126,-1.6597591983602222,0.094199325415345,0.9394337487217186,8.068582939301017,0.014565629478843434,0.002966471347624733,0.016990912871220232,0.03587537047766354,0.018996274669499158,0.01943080730728397,0.010922330097087096,0.032981081999579276,-0.03251870039399318,-0.014863343819446317,0.04771246409304286,0.054178970342791066,0.05441470267516757
1999Q2,0.7619738751814209,0.0,0.1803661235017628,0.8347428958686454,-8.743226028235163,0.010131760014790103,0.02187738590344601,0.011190597359515664,0.0014099955336153158,0.018585695089539556,0.00696240521901359,0.09668927812088701,0.034842004668577786,0.22149103392648128,0.03430597058651208,0.035754090321430176,0.041018146388990484,-0.03492774026503431
1999Q3,0.6481814908174455,-5.063291139240511,0.2856370388804263,1.3258832295057754,-4.031264546162605,0.012316462320573152,0.006979034104833914,0.01549325583633987,0.034193420362933935,0.023847456477342988,0.01671289536124476,0.07539829077864524,0.017651956702747773,0.19517144743835457,0.06222914601331242,0.028364825894202195,-0.038817005545286665,0.021017391950503228
1999Q4,0.6440071556350624,-7.111106666666666,0.2987373626234024,1.6406670865683814,30.56239495457738,0.009587554171396562,0.024964996293155295,0.003677070691896489,0.027120729991535697,0.050339563104088825,0.00536310171676746,0.03677904367128204,0.003109147439044335,0.1002668211893758,0.06384992800384004,-0.03815084547128733,0.022906523855891203,0.004083242998923486
2000Q1,0.6398862424457752,-1.4354066298848611,0.1107368575984812,0.3627934087263806,-21.137071313724565,0.010601617934661078,0.010819780809820045,0.009601139559967109,0.03275170462915433,0.021088581979855192,0.015493917374731936,0.07957180033120426,0.045617677591576644,0.11019320861018378,0.045806023084731695,0.03830421444267973,0.061778634492277495,0.0236635601011701
2000Q2,0.4592016955139444,-2.9126212178339106,0.2232794529178461,1.821287813135264,15.282108948218088,0.00861384796090725,0.009641339599715693,0.008358638726440049,0.014727119206934702,0.0057414211813267,0.0118820345286057,0.053809153363208795,-0.027728136612486964,0.16407504040509924,-0.04378774805867125,-0.05572959777039699,0.039334782706143656,0.026109057301294092
2000Q3,0.9142053445851062,3.499994825000252,0.2997316796773841,0.1019325863560904,-15.527215480409684,0.012737964637850041,0.011244678319664914,0.006096547707365119,0.00823831126206187,0.009747560845495329,0.010066991073495402,0.04086173553203443,-0.04956893407827756,0.15686097974733926,0.010652430007268565,-0.08463894190226806,-0.04017510566721305,-0.0535043691118684
2000Q4,1.0801393728222752,0.0,0.3201455529980856,0.5970387927816567,-13.094713298948324,0.0023458148444586158,0.0027711484605088543,0.0071432814820209245,0.001787960271567357,-0.008787575315661655,0.006654813792806635,0.05740799936069063,-0.032216475066382144,0.17439388540041056,-0.03608451961708248,-0.03716543832428254,-0.017165067739108864,-0.050431679521123485
2001Q1,0.2412961047914441,1.4492753623188248,0.1314710263643936,-0.3277988076401672,-12.7610091009,0.007711595141103089,0.021614262422341213,0.018434583085108258,-0.016903992812101976,-0.027022449413745875,0.013667653398869106,-0.058485664352179945,-0.010483077996637724,-0.10278571254181001,-0.008323256232793952,-0.020130932896890275,-0.0019659389644532954,0.13515337398521843
2001Q2,1.3067400275103225,1.4285714285714235,0.28079990161054,0.624502930243831,28.662946336800687,0.0018381335270003518,0.01309209144752721,0.01263997307996334,-0.013024853090074728,-0.007052958190067571,0.003620090260904263,-0.04352624819393158,0.1084416521084095,-0.19076903939077072,-0.02612632480184729,0.17277177474271177,0.15588996541377487,-0.017781305955936744
2001Q3,0.0339443312966647,0.938971830985924,0.355404271023807,-0.4006391953190746,-6.0190012793105545,0.00280759254857621,0.009600597924020349,0.006042314455962483,-0.021438440958755578,-0.02321845167552361,0.003430482715174321,-0.13886033191364366,-0.040790063476915384,-0.23758580768510185,-0.06154010096839069,-0.06465961129735542,0.01815119389676001,-0.05354126950760729
2001Q4,-0.5089921954530063,6.511618301785194,0.3482109052119986,0.2747754478590769,6.085747914345396,0.012339917325157046,-0.04132551879455271,0.007519857966173049,0.0035662574876909048,-0.024142940508822264,0.008449500296798362,-0.13150361193338944,-0.09367180198378022,-0.17150670085879383,-0.02590379401870757,-0.138013024737631,-0.0807886183608727,-0.10280495510157184
2002Q1,0.7162346521146112,3.9301311759882607,0.1285719531188833,0.8363586564324121,27.68635805342199,0.015119881237142252,0.006204327569589552,0.0036289877392601255,0.016818814474202526,0.00609717067519,0.013739625202212835,0.06428310937806825,0.05415474685649646,0.07528271896935923,0.05417613801946719,0.06663677251912548,0.0170019055684949,0.22826059121289966
2002Q2,1.083643752116492,-2.9411723924862354,0.2688128575359272,0.6127065840058066,-0.0004230893870249,0.012840376111423524,0.015313744059353596,0.003997598609398523,-0.001596498805383817,0.0469411121185761,-0.0029917706690287815,0.10581599167073041,-0.009261596718207366,0.2549897446778415,0.022447681972742384,-0.01481585283514042,-0.01936168883892342,-0.10847907595759243
2002Q3,1.1055276381909396,-2.1645064935065017,0.3408251490224057,0.4065114300350947,-12.47603143167093,0.0021422422249273154,0.01782437886261512,0.00894667885717837,0.022394460127758364,0.01857344836970931,0.009086903538861435,-0.010094629704669456,-0.03181883330944546,0.0178705274369797,-0.019954035419764815,-0.07388729407505101,0.037046472623824434,-0.07934565269078298
2002Q4,0.8614976805831454,0.442486745242765,0.2917102570126229,0.123605052551956,-13.308754990380134,0.009819580683895879,0.0045385776628990016,0.005565090929591676,-0.014106117304541144,-0.002325613705952634,0.002855783140670809,0.044835598791220566,-0.023324286536722028,0.12983489651964963,0.021105194912682368,-0.061519128734990214,-0.009703570258761895,0.05683222976748903
2003Q1,1.2812089356110778,-1.3215858448640594,0.0913748215976451,0.5266419858050542,-10.098907332876328,0.004367617592125228,0.008202740560671273,0.011219163373199947,-0.01614824312166796,0.008638822321133333,-0.0014891439128579265,0.1748153440189899,0.04484901561210597,0.31714070095656277,0.05336107208472929,0.06532865176897662,-0.0020672261958903926,0.11961799157145836
2003Q2,-0.5189750243269842,2.6785713089923613,0.2221419934264945,0.885621672871495,-3.0138913811015744,0.008352454116447916,0.007523743554362028,0.006158094858086827,-0.020233578674876185,0.0019195100480651206,-0.00019978911215723372,-0.03908625458540116,0.05784977433913574,-0.1210762665515791,-0.007771821376356125,0.11168214510159902,0.04263164436342559,0.07825380696130058
2003Q3,0.521682425823311,1.73912601134234,0.2951471827750129,1.663199956971062,19.414641934946086,0.008647983975796691,0.0348349809433266,0.003714550038703024,0.012161847071999077,0.0015524612951338668,0.01523716953837706,-0.00349090018271081,0.05291867924240834,-0.0486500901633099,0.04921931547926772,0.12364010954498661,-0.023921163474529217,-0.12231590893253563
2003Q4,0.4216672072656413,-4.700858974358968,0.2960578824763304,1.160721398176312,38.18406928769586,0.001124098177582411,0.024056422435222657,0.00874950118415363,0.031493237219457626,0.04615620995348557,0.0048459782045000566,0.02788163110614894,0.019898121617319076,0.03542236757213724,0.086872967379521,-0.01029694557488503,0.018014167073766574,-0.11648859348652929
2004Q1,0.4844961240310086,-1.7937175692250062,0.1247221582485469,0.5666514539569345,-27.159459225996628,0.012597747917380886,0.022911074278153976,0.008999312009501992,-0.0009814610763196896,0.008865220374715932,0.010064370690033186,0.11291592342723877,0.1023596350582463,0.12160838139111174,0.09509452781429939,0.1320899653197476,0.06858216863615474,0.14424850333993788
2004Q2,0.7714561234329675,-1.8264794520547856,0.2170871139580255,0.7749523237421174,-11.863751151895595,0.004377797367004277,0.01701551811130031,-0.00032811407083421784,0.04597171443777093,0.026603500232248223,0.013497121003489099,0.08020236389684832,0.07039425416071343,0.08819754410835023,-0.026475397958972358,0.13275325297357687,0.10442901783208258,-0.03215829705754758
2004Q3,0.2551834130781527,-2.325585938344843,0.2955059654503378,0.9485938887930924,11.342591161391669,0.009479687269156045,0.015446568953157325,0.00827842173679727,-0.0032954089629111394,0.02831922213127669,0.00033290657851203775,0.016031565771695178,0.007491582491582438,0.023216266173752276,0.04177120986604277,0.005144467935165542,-0.034850230414746663,0.0841934025510338
2004Q4,0.7636016544702251,1.9047571428571384,0.3112201404391834,1.0202081286209586,-1.2397930510798183,0.008305027798575892,0.016329909380321084,0.007519513597509686,-0.00972760373404924,0.01122154348977844,0.0025374239236324314,0.04534514689445279,-0.04136877409498352,0.12443439692518377,0.07638612497321118,-0.1361301970132509,-0.019976477609844334,0.04034413691346006
2005Q1,0.3789074834227746,-2.80373844877283,0.1148753424309978,1.1093633541958248,-21.99780287059977,0.01412918067586233,0.023957794591655812,0.0016043329915707005,0.00987169802960608,0.032903618496806786,0.005769909373089632,0.050558421590740865,0.05412303746404867,0.03573024217980181,0.043811745074615605,0.11164541295107067,-0.01810886815096069,0.08254026981288498
2005Q2,0.4403900597672594,-1.4423077616494084,0.2043896415187429,0.4926244548107306,46.55246498818029,0.008707816883646302,0.023743755698125923,0.0066579385189378115,-0.0036494314604649247,-0.007380726443892982,0.011848159974137573,0.040911691071043865,-0.011728715865066408,0.07681307577306473,-0.003605976656523846,-0.045283638753011335,0.03227042212411946,-0.012829113924050617
2005Q3,0.9708737864077444,-1.951214729327555,0.3178630720569897,0.7838140345072908,-22.96121085004129,0.006862395716041192,0.028478886498584544,0.007362457200848382,0.01429545312399938,0.017421108067475544,0.010647300409214466,0.15028476811739022,-0.025516606709612644,0.28484919990341795,0.006554358329231125,-0.058797101726346335,-0.014561648435152619,-0.035339449776564
2005Q4,0.4962779156327812,-2.4875671641791053,0.342957910638586,0.5555165396517348,18.550288872014285,0.009590200669446602,0.021516621205586617,0.012287088298403859,0.02310058542317428,0.022964385252898012,0.01321505463156214,0.0594027461516029,0.028465953689167822,0.07848019629658887,0.06908356503074708,0.007231142662725842,-0.0001793303803598878,0.11084267683984605
2006Q1,0.6172839506173089,1.0204133173680183,0.1285741666440243,1.3453837684874737,-23.528276642368915,0.013912370777656946,0.021304714620049126,0.003622127271407649,-0.01343504605882373,0.009044106309206157,0.00507940568592069,-0.0696535769715072,0.07299331003971066,-0.15461337251322216,0.149214282688805,0.0435391983866904,0.0007174501820530477,0.06337558372248142
2006Q2,0.4294478527607115,-4.040409090909081,0.2323266288539294,0.25875276349554,11.342471681045565,0.008832945272338577,0.008856028913045932,0.010330589967278314,-0.0037793134889323454,0.026073325131816816,-0.0004434264629651352,0.03134993578928813,0.07889706372668859,-0.0003794461959347739,0.19919798907554997,-0.02147971360381873,0.05366264585163005,-0.13317597942958737
2006Q3,0.0610873549175439,2.6315843490307467,0.3111224760719677,0.1499559256315619,-2.2236118876168054,0.010505639850995507,-0.0013364653963776618,0.0036923146854022093,-0.0005053229963625228,-0.0015077320727456822,0.006449894648650201,-0.012439572244738462,0.013329624936905926,-0.02797954899057109,0.075275691225827,-0.05061716204206568,0.014118767754775607,-0.11638533962086561
2006Q4,0.2747252747252737,-2.051276923076928,0.3366348908374394,0.8594498006118778,-2.557447678993985,0.010016831180694297,0.0027409204074153593,0.008550749554656178,0.007564752455810009,-0.0003235083980417386,0.010564283523313733,-0.03401856681953597,-0.00010165597584643749,-0.05809538732267061,0.05447955730357634,-0.06452820768846734,0.0001006424342049339,0.03055512704674168
2007Q1,1.0654490106545067,-0.5235706532161766,0.1132437266986974,0.3008356667056455,0.1264040423854862,0.007763829521433507,0.012215504834420798,0.007585422398584285,0.010015617684937084,0.0214869517724825,0.0050924106618506215,0.015624800051186938,0.03738270249387443,0.002183065248825944,0.047094731592015604,0.026539915499221634,0.0243027019774249,0.0741211985130854
2007Q2,0.6927710843373402,-2.1052580055399006,0.2081921769426786,0.6117619579946387,23.004792978980504,0.014849568467827368,0.005825618463363824,0.006423976362741612,0.015162366578838515,0.01578201479866692,0.010722020576105606,0.07728750346495983,0.053587879025460916,0.09455601295238858,0.07549768308783533,0.0012130795975175968,0.07970919570343216,0.052153773666293146
2007Q3,0.0299132515704236,-3.2258064516129115,0.3139209205500259,0.5760257959612325,-29.528563594861414,0.009257847119970464,0.002716162828777513,0.013454703947548552,-0.01861531400145111,0.02398176986917555,-0.0051330996208331925,-0.014812865497075944,-0.0491693486875151,0.01156749063845175,-0.1400299431465336,0.012429818583065577,0.04795268425841681,-0.06768297297979164
2007Q4,0.6877990430622205,1.6666666666666607,0.3436784085663502,0.6282367318126258,12.821255342970828,0.01831248345746772,0.014178934005091293,0.00029767637544786396,-0.023548354888717427,0.020727768396685775,-0.001621971608830819,0.09411932307217419,-0.005908824104871591,0.1742982150641299,-0.010563202884028788,-0.051940419711928865,0.059448351711961944,-0.04284013340820081
2008Q1,0.3267003267003243,0.5464426229508268,0.1464884556103607,-0.4267643208994753,4.880401125110256,0.008438086968020286,0.019314874434339657,0.01398241214292284,-0.014640775080996704,0.0012996304266650327,0.007098264249734143,0.11958355712526392,0.08754526846165978,0.1471567965055074,0.07034149542862322,-0.03524293619754981,0.221472476437645,0.23023723446737998
2008Q2,1.3321492007104752,0.5434891599722436,0.2333778776095529,0.5954282618129358,16.57715807955484,0.002047965903354765,-0.0064847614035414836,0.017183093759957302,0.009110595411277345,0.0072023840011397056,0.004607270501745475,0.20059118552080046,0.07145830317069612,0.2840576782155504,0.1439543304173163,0.08081775700934601,-0.016047146179996363,-0.13369853412195254
2008Q3,1.1685655857434971,1.0810702118340343,0.361948181012961,-0.5252580505168858,-3.561672827791773,0.0009388580555640402,-0.009384358217410238,-0.001124931137011842,-0.00806536877351327,-0.027188461237374284,0.004612003791965691,-0.07303035195350349,-0.040469896713932085,-0.09108679332832892,-0.06291037293398449,0.07814695518709858,-0.08722681244246455,-0.11505225880043513
2008Q4,-0.9818076812012744,7.486636763991283,0.3780156811540092,-2.189026595298116,3.830703126434054,-0.011771043845435258,-0.0539678018409262,0.014471892248655749,-0.04682870412062634,-0.06348052324549869,-0.008254505139754897,-0.38727108061271587,-0.23331015605059124,-0.4612331001783869,-0.2636880929370229,-0.16663993263022825,-0.2435938939661827,-0.15354523960296607
2009Q1,-0.3207932341790509,19.40298507462685,0.1641327903071809,-1.1348742974823025,-8.969767464454502,-0.0033554892378351298,-0.13038200167567204,0.00023022474222322842,-0.09003223111236736,-0.10168356784516241,-0.022994395030703885,-0.1529458581752805,-0.03486436533538417,-0.22150912982154236,-0.03780963924809311,-0.12639847941678883,0.018814814814815062,0.28176059424261046
2009Q2,0.2340550029256816,7.916662500000005,0.2529365269350769,-0.1786509506351064,-21.75722086923705,0.007598842037783271,-0.014541445581187418,0.01225899095197569,-0.0411916770950409,-0.015849003523129568,-0.0021068806938835394,0.1417449664429531,0.050813588352840444,0.20923587040541158,0.09985314690181712,-0.01980198019801982,0.05457806213949867,-0.12202686227987469
2009Q3,0.2335084646818197,0.3861081230157603,0.3514052524886013,0.3511923951750484,38.95585376932527,0.009520212589373855,0.019420267120846546,0.017211486845360113,0.026507959315354768,0.06156637018549027,0.00313755629985657,0.03903127204326351,0.004584352078239595,0.06178538682031309,0.07746728427873562,0.03735547407313744,-0.08257878690383202,-0.09047353059185437
2009Q4,0.6406523005241915,-0.7692345857986949,0.382134214473373,1.0809136508185713,-3.9477979388096496,0.006219675617908038,0.04007464785042103,0.019017792115416654,0.023637567663763903,0.038095399819335185,0.011262927495407027,0.11130204797465493,0.04013566350043374,0.16303358849328498,0.05799025077817577,0.08809588299024917,-0.007064010287069156,0.026753972441592166
2010Q1,0.4918981481481621,-2.713174418604647,0.1493990520513799,0.4845009505686004,-17.71589887381506,0.011083720379469142,0.04206903462345579,0.008617243436900068,0.01383052518158756,0.04316584887998509,0.0071071319017459444,0.07298898483585425,0.058952887521530384,0.08203533065691015,0.014455102584598922,0.13152031862592573,0.0588482626391742,0.3227494060757188
2010Q2,0.0,-2.788852478531745,0.2408972801811293,0.9675861183124024,3.3192536077754298,0.00856089569758467,0.023909398269346127,0.0009877890332816719,0.032259708185248925,0.027780134099430143,0.010172698811693692,-0.01779773095239523,0.031620512925434774,-0.050625376113186626,0.006976820539759565,0.07668954593453003,0.0397890623759074,-0.019555705578518823
2010Q3,0.719838756118607,0.8196762631014431,0.3406297718995255,0.7710849360473171,21.13346212167409,0.008022785629927753,0.014392151870863401,0.002748814653800835,-0.0001834170603380869,0.018655004104687123,0.0020056985797687332,-0.025867065983962823,0.0030046408313830764,-0.04494100210910357,0.0002825733739806324,-0.06056148093661884,0.07123216522562692,-0.16481803270701723
2010Q4,1.0005717552887594,-3.252036585365825,0.3723735956187912,0.5251102608268665,4.152519492700746,0.009527837657129723,0.02390961926610302,0.00418166456910285,0.023953723425748308,0.003936255337386285,0.016928723683131253,0.08777551880594037,0.08651764263893136,0.08775619829778081,0.0975254651636559,0.0837248249162641,0.07924420677361854,-0.0064984055378392025
2011Q1,0.7076139258420433,-1.6806681378431998,0.0999105516083842,-0.2372048971090112,-9.151982016111536,0.002187060032330379,0.01870501134538749,-0.0034002046165539923,0.001765844480786427,0.02186152952721443,-0.002537277715667585,0.10765671565247636,0.10673533640284627,0.10906604802654818,0.06747117959480664,0.05378556018263003,0.19489442668005608,0.20102634761947624
2011Q2,0.9555930297920012,-0.8547051282051243,0.1870889648388773,0.6765822931436682,-3.345951198735708,0.004576658416567625,0.018683674057262678,-0.0029400426320034256,-0.014801151419209901,0.009463192936713938,-0.0018461533894225113,0.06643996995668422,0.00866576775084682,0.10890808919567174,0.015589498186943995,-0.06922820549445319,0.05202804317055909,-0.08964393383850733
2011Q3,0.334075723830729,-3.879310512039247,0.3174532227128601,-0.0223127359171404,0.4233479297198306,0.004298838162199559,0.013970138163127643,-0.0033347431950812023,0.05379680627519079,0.00786492119163995,0.017702880540788613,-0.05420620257499964,0.011142628910516539,-0.09816917670951508,0.057181992512099544,0.0012788377922143823,-0.047951900942850734,-0.006164972075039188
2011Q4,0.638179800221983,1.345291540147597,0.3450631567908813,1.1230490567579965,25.98886747444631,0.0059670573583119335,0.01908645072132309,-0.003830764835591083,0.01272724214583576,0.009786554977873507,0.006888871461132595,-0.02033009629508742,-0.062217349595724225,0.010588910436537757,-0.0717660574232113,-0.05933381015632966,-0.049285122826387195,-0.06599831410889145
